
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,CURRENCY:Currency,COLLECTION:Collection,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-07,F:Free,,A:Normal value,20.67
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-08,F:Free,,A:Normal value,20.67
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-09,F:Free,,A:Normal value,20.67
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-10,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-13,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-14,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-15,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-16,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-17,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-20,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-21,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-22,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-23,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-24,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-27,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-28,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-29,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-04-30,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-01,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-04,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-05,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-06,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-07,F:Free,,A:Normal value,20.75
"BIS,WS_XRU,1.0",D.TH.THB.A,D:Daily,TH:Thailand,THB:Baht,A:Average of observations through period,Baht,Units,1981-05-08,F:Free,,A:Normal value,20.75
